[2025-12-17 08:50:33] [INFO    ] discord.client: logging in using static token
[2025-12-17 08:50:56] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440758890336620787/messages with {"embeds":[{"flags":0,"color":65280,"type":"rich","description":"1\u7b52 1\u7b52 1\u7b52 2\u7b52 2\u7b52 2\u7b52 3\u7b52 3\u7b52 3\u7b52 6\u7b52 6\u7b52 9\u7b52 9\u7b52  \nMelded:  \nFlowers: ","title":"Your Hand"}],"content":null,"components":[],"nonce":"12820134297713930641","enforce_nonce":true,"tts":false} has returned 200
[2025-12-17 08:50:56] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440758890336620787/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Your Hand', 'description': '1筒 1筒 1筒 2筒 2筒 2筒 3筒 3筒 3筒 6筒 6筒 9筒 9筒  \nMelded:  \nFlowers:', 'color': 65280, 'content_scan_version': 0}], 'timestamp': '2025-12-17T00:50:56.278000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1450651444956106843', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '12820134297713930641'}
[2025-12-17 08:50:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 32, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:50:55.849000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651443156750366', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Discard Pile', 'id': '1450651443156750367', 'description': 'There are no discarded tiles', 'content_scan_version': 3, 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:50:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:50:56] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:50:56] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:50:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 33, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:50:56.278000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651444956106843', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Your Hand', 'id': '1450651444956106844', 'description': '1筒 1筒 1筒 2筒 2筒 2筒 3筒 3筒 3筒 6筒 6筒 9筒 9筒  \nMelded:  \nFlowers:', 'content_scan_version': 3, 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:50:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:50:57] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:50:57] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:50:57] [DEBUG   ] discord.http: GET https://discord.com/api/v10/users/512192531220398090 with None has returned 200
[2025-12-17 08:50:57] [DEBUG   ] discord.http: GET https://discord.com/api/v10/users/512192531220398090 has received {'id': '512192531220398090', 'username': 'd0jyaaan_smn', 'avatar': 'cd424bd2680fbc6cf4f63ed75936a610', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': 2697521, 'global_name': '</dojyaaan>', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': '#292931', 'clan': None, 'primary_guild': None}
[2025-12-17 08:50:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 34, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:50:57.243000+00:00', 'pinned': False, 'nonce': '9004051674530970038', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651449003479102', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Current game state', 'id': '1450651449003479103', 'fields': [{'value': '> Hand: █ █ █ █ █ █ █ █ █ █ █ █ █ \n> Melded: \n> Flowers:', 'name': '東 d0jyaaan_smn (*892*)', 'inline': False}, {'value': '> Hand: █ █ █ █ █ █ █ █ █ █ █ █ █ \n> Melded: \n> Flowers:', 'name': '南 d0jyaaan_smn (*892*)', 'inline': False}, {'value': '> Hand: 北 南 4筒 7筒 8筒 8筒 3索 8索 2萬 2萬 3萬 6萬 8萬 \n> Melded: \n> Flowers: 蘭', 'name': '西 *d0jyaaan_smn* (*892*)', 'inline': False}, {'value': '> Hand: █ █ █ █ █ █ █ █ █ █ █ █ █ \n> Melded: \n> Flowers: 夏', 'name': '北 d0jyaaan_smn (*892*)', 'inline': False}], 'description': 'Turn 1 \nPrevailing wind: 東 \nTiles: 103', 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:50:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:50:57] [DEBUG   ] discord.client: Dispatching event message
[2025-12-17 08:50:57] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440758890336620787/messages with {"embeds":[{"fields":[{"inline":false,"name":"\u6771 d0jyaaan_smn (*892*)","value":"> Hand: \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \n> Melded: \n> Flowers: "},{"inline":false,"name":"\u5357 d0jyaaan_smn (*892*)","value":"> Hand: \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \n> Melded: \n> Flowers: "},{"inline":false,"name":"\u897f *d0jyaaan_smn* (*892*)","value":"> Hand: \u5317 \u5357 4\u7b52 7\u7b52 8\u7b52 8\u7b52 3\u7d22 8\u7d22 2\u842c 2\u842c 3\u842c 6\u842c 8\u842c \n> Melded: \n> Flowers: \u862d "},{"inline":false,"name":"\u5317 d0jyaaan_smn (*892*)","value":"> Hand: \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \u2588 \n> Melded: \n> Flowers: \u590f "}],"flags":0,"color":65280,"type":"rich","description":"Turn 1 \nPrevailing wind: \u6771 \nTiles: 103","title":"Current game state"}],"content":null,"components":[],"nonce":"9004051674530970038","enforce_nonce":true,"tts":false} has returned 200
[2025-12-17 08:50:57] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440758890336620787/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Current game state', 'description': 'Turn 1 \nPrevailing wind: 東 \nTiles: 103', 'color': 65280, 'fields': [{'name': '東 d0jyaaan_smn (*892*)', 'value': '> Hand: █ █ █ █ █ █ █ █ █ █ █ █ █ \n> Melded: \n> Flowers:', 'inline': False}, {'name': '南 d0jyaaan_smn (*892*)', 'value': '> Hand: █ █ █ █ █ █ █ █ █ █ █ █ █ \n> Melded: \n> Flowers:', 'inline': False}, {'name': '西 *d0jyaaan_smn* (*892*)', 'value': '> Hand: 北 南 4筒 7筒 8筒 8筒 3索 8索 2萬 2萬 3萬 6萬 8萬 \n> Melded: \n> Flowers: 蘭', 'inline': False}, {'name': '北 d0jyaaan_smn (*892*)', 'value': '> Hand: █ █ █ █ █ █ █ █ █ █ █ █ █ \n> Melded: \n> Flowers: 夏', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-12-17T00:50:57.243000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1450651449003479102', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '9004051674530970038'}
[2025-12-17 08:50:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 35, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:50:57.685000+00:00', 'pinned': False, 'nonce': '506977280089847616', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651450857230387', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Discard Pile', 'id': '1450651450857230388', 'description': 'There are no discarded tiles', 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:50:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:50:57] [DEBUG   ] discord.client: Dispatching event message
[2025-12-17 08:50:57] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440758890336620787/messages with {"embeds":[{"flags":0,"color":65280,"type":"rich","description":"There are no discarded tiles","title":"Discard Pile"}],"content":null,"components":[],"nonce":"506977280089847616","enforce_nonce":true,"tts":false} has returned 200
[2025-12-17 08:50:57] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440758890336620787/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Discard Pile', 'description': 'There are no discarded tiles', 'color': 65280, 'content_scan_version': 0}], 'timestamp': '2025-12-17T00:50:57.685000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1450651450857230387', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '506977280089847616'}
[2025-12-17 08:50:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 36, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:50:58.139000+00:00', 'pinned': False, 'nonce': '16857941096298615809', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651452761706526', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Your Hand', 'id': '1450651452761706527', 'description': '北 南 4筒 7筒 8筒 8筒 3索 8索 2萬 2萬 3萬 6萬 8萬  \nMelded:  \nFlowers: 蘭', 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:50:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:50:58] [DEBUG   ] discord.client: Dispatching event message
[2025-12-17 08:50:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 37, 'op': 0, 'd': {'user_id': '512192531220398090', 'timestamp': 1765932658, 'channel_id': '1440758890336620787'}}
[2025-12-17 08:50:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:50:58] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-17 08:50:58] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-17 08:50:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 38, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:50:57.243000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651449003479102', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Current game state', 'id': '1450651449003479103', 'fields': [{'value': '> Hand: █ █ █ █ █ █ █ █ █ █ █ █ █ \n> Melded: \n> Flowers:', 'name': '東 d0jyaaan_smn (*892*)', 'inline': False}, {'value': '> Hand: █ █ █ █ █ █ █ █ █ █ █ █ █ \n> Melded: \n> Flowers:', 'name': '南 d0jyaaan_smn (*892*)', 'inline': False}, {'value': '> Hand: 北 南 4筒 7筒 8筒 8筒 3索 8索 2萬 2萬 3萬 6萬 8萬 \n> Melded: \n> Flowers: 蘭', 'name': '西 *d0jyaaan_smn* (*892*)', 'inline': False}, {'value': '> Hand: █ █ █ █ █ █ █ █ █ █ █ █ █ \n> Melded: \n> Flowers: 夏', 'name': '北 d0jyaaan_smn (*892*)', 'inline': False}], 'description': 'Turn 1 \nPrevailing wind: 東 \nTiles: 103', 'content_scan_version': 3, 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:50:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:50:58] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:50:58] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:50:58] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440758890336620787/messages with {"embeds":[{"flags":0,"color":65280,"type":"rich","description":"\u5317 \u5357 4\u7b52 7\u7b52 8\u7b52 8\u7b52 3\u7d22 8\u7d22 2\u842c 2\u842c 3\u842c 6\u842c 8\u842c  \nMelded:  \nFlowers: \u862d ","title":"Your Hand"}],"content":null,"components":[],"nonce":"16857941096298615809","enforce_nonce":true,"tts":false} has returned 200
[2025-12-17 08:50:58] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440758890336620787/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Your Hand', 'description': '北 南 4筒 7筒 8筒 8筒 3索 8索 2萬 2萬 3萬 6萬 8萬  \nMelded:  \nFlowers: 蘭', 'color': 65280, 'content_scan_version': 0}], 'timestamp': '2025-12-17T00:50:58.139000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1450651452761706526', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '16857941096298615809'}
[2025-12-17 08:50:58] [DEBUG   ] discord.http: GET https://discord.com/api/v10/users/512192531220398090 with None has returned 200
[2025-12-17 08:50:58] [DEBUG   ] discord.http: GET https://discord.com/api/v10/users/512192531220398090 has received {'id': '512192531220398090', 'username': 'd0jyaaan_smn', 'avatar': 'cd424bd2680fbc6cf4f63ed75936a610', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': 2697521, 'global_name': '</dojyaaan>', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': '#292931', 'clan': None, 'primary_guild': None}
[2025-12-17 08:50:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 39, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:50:58.704000+00:00', 'pinned': False, 'nonce': '1450651453981982720', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651455131222036', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!quit', 'components': [], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'd0jyaaan_smn', 'public_flags': 256, 'primary_guild': None, 'id': '512192531220398090', 'global_name': '</dojyaaan>', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'cd424bd2680fbc6cf4f63ed75936a610'}, 'attachments': []}}
